transport_type,food_type,energy_source,km_per_day,kg_food_per_day,kwh_per_day,flights_per_year,flight_km_total,waste_co2_monthly,clothing_co2_monthly,grocery_bill_monthly,energy_efficient
0,3,0,-0.7085874384481653,1.214739382574623,-1.2085366345922324,-1.0549020896622765,-1.0549020896622765,0.1497591363618919,1.1514983521164035,-0.8981702185045729,-0.704350845604922
2,2,0,-0.08174037983566426,-0.9789605173325957,0.6249877265014296,-1.0549020896622765,-1.0549020896622765,1.669365960834532,-1.3082246891161546,1.0539162615239244,-0.704350845604922
1,0,0,-0.6934226573516126,-0.9789605173325957,-0.2508997071420396,1.5107552591043947,1.5107552591043947,-0.5697824518910742,0.39964300917965145,-0.39976515977389276,1.419747000007026
4,3,0,-0.3110535339885353,1.214739382574623,-1.1384656399007547,-1.0549020896622765,-1.0549020896622765,-0.9698150700009113,-1.1032477690134415,0.638578712581691,-0.704350845604922
4,3,1,1.9528316439968232,1.214739382574623,1.3023406751857125,0.22792658472105917,0.2279265847210591,0.46963748103697833,1.4933998548477292,0.48628827796953866,-0.704350845604922
0,0,2,-0.7331760477975756,-0.9789605173325957,0.42645324154224334,0.22792658472105917,0.2279265847210591,-0.010180035975651482,0.6734921744368765,1.5384767352898634,-0.704350845604922
0,3,1,-0.7266768558990531,1.214739382574623,-0.2859352044877776,0.22792658472105917,0.2279265847210591,1.669365960834532,0.7415445119109771,-1.3273523524115476,-0.704350845604922
1,0,0,-0.5594309843770725,-0.9789605173325957,-1.4070711195514185,0.22792658472105917,0.2279265847210591,-0.6499367253258246,1.6295045297959305,-1.2442848426231008,-0.704350845604922
1,0,0,-0.5688548126299302,-0.9789605173325957,0.12281226454584096,-1.0549020896622765,-1.0549020896622765,-0.4899975529882813,0.05856141412873697,1.1092946013828888,1.419747000007026
0,1,1,-0.7266768558990531,0.7759994025931793,-0.15747171422006942,1.5107552591043947,1.5107552591043947,-0.17011920831319471,1.014573769487791,1.7046117548667568,-0.704350845604922
4,3,0,1.9828362465950025,1.214739382574623,-0.7063611726366431,1.5107552591043947,1.5107552591043947,-0.8098758976633679,0.2635383342314502,-0.9258593884340551,-0.704350845604922
1,3,1,-0.14348270287162862,1.214739382574623,0.5198812344642135,-1.0549020896622765,-1.0549020896622765,2.228968376749955,-0.3513924260766894,0.41706535314583304,-0.704350845604922
0,1,0,-0.7194194249457029,0.7759994025931793,-0.2508997071420396,-1.0549020896622765,-1.0549020896622765,0.1497591363618919,-1.6501261918474803,1.6215442450783102,-0.704350845604922
3,3,1,2.573504470305728,1.214739382574623,-1.418749618666665,-0.7341949210664425,-0.7341949210664426,-0.5697824518910742,0.05856141412873697,-0.16440721537329378,-0.704350845604922
0,3,2,-0.7010050478998889,1.214739382574623,0.052741269854362845,1.5107552591043947,1.5107552591043947,0.46963748103697833,0.6046199292823646,-0.2751638950912227,-0.704350845604922
0,2,0,-0.7248354181944717,-0.9789605173325957,-1.0333591478635387,-1.0549020896622765,-1.0549020896622765,-0.6499367253258246,-0.07836316849987557,0.8600920720175488,1.419747000007026
3,0,0,0.1814768920544994,-0.9789605173325957,-0.4844696894469649,1.5107552591043947,1.5107552591043947,-0.8896607965661608,-0.7613462662821159,1.5107875653603813,1.419747000007026
2,1,1,0.19447527585154456,0.7759994025931793,-0.18082871245056145,-0.7341949210664425,-0.7341949210664426,-0.8098758976633679,-0.2152877511284881,-0.8566364636103496,-0.704350845604922
3,2,0,0.4276879451435291,-0.9789605173325957,-0.4844696894469649,1.5107552591043947,1.5107552591043947,-1.049599968903704,-0.3513924260766894,1.6630779999725334,-0.704350845604922
0,1,1,-0.7034964047943226,0.7759994025931793,-2.1544950629271793,-0.7341949210664425,-0.7341949210664426,-0.6499367253258246,-0.4883170087053019,-0.427454329703375,1.419747000007026
0,1,0,-0.7299264518483144,0.7759994025931793,-1.325321625744695,-0.7341949210664425,-0.7341949210664426,-0.8896607965661608,0.7415445119109771,0.07095072902730518,-0.704350845604922
1,0,2,-0.3622888301218881,-0.9789605173325957,0.7300942185386458,-1.0549020896622765,-1.0549020896622765,2.228968376749955,-1.5812539466929685,-1.6873115614948164,-0.704350845604922
3,0,1,2.569929914761541,-0.9789605173325957,-1.6639981000868365,0.22792658472105917,0.2279265847210591,0.46963748103697833,-0.1464155059739762,-0.2890084800559638,-0.704350845604922
0,2,0,-0.7175779872411214,-0.9789605173325957,0.11113376543059496,0.22792658472105917,0.2279265847210591,-0.9698150700009113,-0.9663231863848291,1.0539162615239244,-0.704350845604922
0,2,0,-0.7132451926421064,-0.9789605173325957,-1.4070711195514185,1.5107552591043947,1.5107552591043947,0.5497917544717288,-1.240172351642054,-0.16440721537329378,-0.704350845604922
4,0,1,0.9053785496849374,-0.9789605173325957,1.2439481796094816,0.22792658472105917,0.2279265847210591,0.1497591363618919,0.1266137516028376,-0.16440721537329378,-0.704350845604922
3,2,0,2.8099667355469737,-0.9789605173325957,0.0760982680848559,-0.7341949210664425,-0.7341949210664426,-0.9698150700009113,1.2195506895905042,0.8324029020880666,-0.704350845604922
1,3,0,-0.015015343010832682,1.214739382574623,-1.4771421142428962,-0.7341949210664425,-0.7341949210664426,-0.6499367253258246,-0.6252415913339143,-0.6351231041744917,-0.704350845604922
0,0,0,-0.711078795342599,-0.9789605173325957,1.629338650412608,1.5107552591043947,1.5107552591043947,-0.17011920831319471,0.05856141412873697,-0.8843256335398318,-0.704350845604922
4,3,0,1.9470906911531283,1.214739382574623,0.2162402574678111,-0.7341949210664425,-0.7341949210664426,-0.010180035975651482,0.46851525433416336,-0.7735689538219028,-0.704350845604922
1,2,1,-0.12073553122679964,-0.9789605173325957,1.594303153066869,-1.0549020896622765,-1.0549020896622765,-0.7300909987605749,0.6734921744368765,-1.2996631824820652,1.419747000007026
1,1,2,-0.1391499082726136,0.7759994025931793,0.5665952309251986,-0.7341949210664425,-0.7341949210664426,0.1497591363618919,-1.5812539466929685,1.483098395430899,-0.704350845604922
0,1,0,-0.6980804115455538,0.7759994025931793,-0.33264920094876266,1.5107552591043947,1.5107552591043947,-0.17011920831319471,1.5614521923218299,0.887781241947031,1.419747000007026
0,0,0,-0.7169280680512692,-0.9789605173325957,-0.23922120802679356,-0.7341949210664425,-0.7341949210664426,-0.9698150700009113,1.3564752722191167,0.33399784335738636,-0.704350845604922
2,0,2,-0.42988042586652275,-0.9789605173325957,-0.8815386593653369,-1.0549020896622765,-1.0549020896622765,-0.010180035975651482,0.1266137516028376,-1.4796427870236997,1.419747000007026
1,0,1,-0.19482631886995688,-0.9789605173325957,1.1154846893417723,-1.0549020896622765,-1.0549020896622765,-0.17011920831319471,-0.9663231863848291,1.3308079608187466,1.419747000007026
0,2,0,-0.7075042397984115,-0.9789605173325957,-1.2786076292837099,-1.0549020896622765,-1.0549020896622765,-0.8098758976633679,0.46851525433416336,-0.13671804544381155,-0.704350845604922
1,2,1,-0.05184409710246051,-0.9789605173325957,0.28631125215928815,-0.7341949210664425,-0.7341949210664426,-0.8896607965661608,-1.1032477690134415,0.8185583171233254,-0.704350845604922
0,3,0,-0.7262435764391515,1.214739382574623,-0.20418571068105448,-1.0549020896622765,-1.0549020896622765,-0.4899975529882813,1.1514983521164035,-0.9950823132577608,-0.704350845604922
0,0,2,-0.7089123980430915,-0.9789605173325957,0.11113376543059496,-0.7341949210664425,-0.7341949210664426,-0.4899975529882813,-0.9663231863848291,0.5001328629342797,-0.704350845604922
0,2,0,-0.7129202330471802,-0.9789605173325957,-0.11075771775908436,0.22792658472105917,0.2279265847210591,-0.17011920831319471,-1.5812539466929685,0.3893761832163508,-0.704350845604922
0,3,0,-0.7291682127934866,1.214739382574623,0.3563822468507663,1.5107552591043947,1.5107552591043947,-0.7300909987605749,1.4245276096932173,-0.48283266956233944,-0.704350845604922
4,0,0,2.712478857069135,-0.9789605173325957,0.40309624331175137,-1.0549020896622765,-1.0549020896622765,-0.17011920831319471,-0.1464155059739762,-0.9397039733987963,1.419747000007026
0,0,0,-0.7017632869547165,-0.9789605173325957,-0.9632881531720611,0.22792658472105917,0.2279265847210591,0.1497591363618919,-0.6252415913339143,-1.036616068151984,1.419747000007026
0,1,2,-0.6985136910054552,0.7759994025931793,-1.0333591478635387,-0.7341949210664425,-0.7341949210664426,-0.8098758976633679,0.9465214320136903,1.1369837713123712,-0.704350845604922
4,3,0,-0.2539689651465121,1.214739382574623,1.1388416875722653,-1.0549020896622765,-1.0549020896622765,-0.8098758976633679,-1.5812539466929685,1.6353888300430512,-0.704350845604922
0,1,1,-0.7104288761527466,0.7759994025931793,-0.20418571068105448,0.22792658472105917,0.2279265847210591,1.1093941703871515,1.288422934745016,0.11248448392152853,-0.704350845604922
4,0,2,2.4388628781413355,-0.9789605173325957,-0.9399311549415685,-1.0549020896622765,-1.0549020896622765,-0.8098758976633679,1.014573769487791,0.2647749185336808,-0.704350845604922
4,1,0,2.0387292969222965,0.7759994025931793,-0.2859352044877776,1.5107552591043947,1.5107552591043947,-0.5697824518910742,0.46851525433416336,1.0816054314534067,-0.704350845604922
0,1,2,-0.7082624788532391,0.7759994025931793,-1.0683946452092772,1.5107552591043947,1.5107552591043947,-0.8896607965661608,-0.9663231863848291,-0.5659001793507862,-0.704350845604922
0,0,2,-0.7327427683376742,-0.9789605173325957,0.23959725569830312,0.22792658472105917,0.2279265847210591,1.1093941703871515,-1.5812539466929685,-0.2613193101264816,-0.704350845604922
1,0,0,-0.2149738137553768,-0.9789605173325957,1.1271631884570192,0.22792658472105917,0.2279265847210591,-0.5697824518910742,-0.42026467123120115,-0.7597243688571618,-0.704350845604922
3,0,1,2.77140486361574,-0.9789605173325957,0.029384271623870833,0.22792658472105917,0.2279265847210591,-0.9698150700009113,-1.5812539466929685,1.5107875653603813,-0.704350845604922
1,3,2,-0.1449991809812839,1.214739382574623,0.30966825038978124,-0.7341949210664425,-0.7341949210664426,0.46963748103697833,-1.4451492717447671,-1.147372747869913,-0.704350845604922
